"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Reservation","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Bruna Araujo",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-20T22:20:14.376Z",,"2024-12-27T15:21:41.000Z","Thank you for being a part of our journey. We look forward to serving you again soon!","Lunch",,,"£10–20","Not sure",,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUR2dnVxSWxnRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJJcYev_Xr2nuYoQ1pAG2dKOlZbs9efbyoVAPhok1fcpjnNPMvyVTm2qM0rZXcahE68Npnd2kqNHvToKZ5fqrfI0Q6DxRkHePw5vDoVD-peS2zY0rxOg-oflCITMMvvuki28r3su",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2dnVxSWxnRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIDvvuqIlgE%7CCgwIntuXuwYQ0PW2swE%7C?hl=en","104843284454032144599","15","https://lh3.googleusercontent.com/a-/ALV-UjVy0f44Vlpdhm3JiW_Fw5TRBBdDlCOu_e3hWKP1IXUpG9xbVMw6=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/104843284454032144599?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Authentic Brazilian Comfort Food with Outstanding Service,! I recommend the Prato Feito and the mini coxinhas :)",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Filipe selvatici",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-15T20:12:41.483Z",,"2024-12-16T13:35:48.000Z","Thank you Filipe!",,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUN2OTdmRWZnEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2OTdmRWZnEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICv97fEfg%7CCgwIufD8ugYQ6IG-5gE%7C?hl=en","100650640825103166357","1","https://lh3.googleusercontent.com/a/ACg8ocLvNg46ZQUrYgpV7m6-lBUP7TNL2j1HH6IwZR9HHtrC0fTyLA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100650640825103166357?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Very nice food, very nice place, very nice service.
Thanks🤩",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Saulo Bento",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-14T21:41:52.558Z",,"2024-12-16T13:36:37.000Z","Thank you Saulo, you are always welcome!",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN2Njg2dkdBEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2Njg2dkdBEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICv686vGA%7CCgwIoPf3ugYQsIvEigI%7C?hl=en","114256332087215895398","2","https://lh3.googleusercontent.com/a/ACg8ocJHKdsM78HZurriYJBb8aqjLAXgg1Iiyla7gxX9_uhFMWJtBg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114256332087215895398?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Ótima recepção e comida maravilhosa.","Great welcome and wonderful food.","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Hosana Cristina",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-14T21:41:48.031Z",,"2024-12-16T13:36:04.000Z","Thank you Cristina!",,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUN2Njg3UDB3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2Njg3UDB3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICv687P0wE%7CCgsInPf3ugYQ6MeRDw%7C?hl=en","105964634519655530573","1","https://lh3.googleusercontent.com/a/ACg8ocKM84ee35aDhJtIJTJ7HBVVNLUf8rk3yZjCW-PxMkCt8HOU7Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105964634519655530573?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","David Germano",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-14T20:33:31.848Z",,"2024-12-16T13:37:00.000Z","Thank you so much David!",,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUN2cV92M2NREAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2cV92M2NREAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICvq_v3cQ%7CCgwIm9f3ugYQwKCwlAM%7C?hl=en","100907314551337016059","1","https://lh3.googleusercontent.com/a-/ALV-UjVD5uiHRd-fqHk-OtMUZFzpH9X-pqTvQls0NOMDxcxaa7ZYRNwn=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100907314551337016059?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Everything is Great 💯",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Fernanda Gabriela Mora",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-07T20:28:46.190Z",,"2024-12-16T13:37:18.000Z","Thank you Fernanda!","Dinner",,,"£30–40",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUN2Mk9yQURREAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2Mk9yQURREAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICv2OrADQ%7CCgsI_t_SugYQ6KeIWw%7C?hl=en","111906339247903332158","5","https://lh3.googleusercontent.com/a/ACg8ocLizuJGNQQYJ7iBXe-CMxF0WC0M2kai4MfkUH0uy01SAwaPLA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111906339247903332158?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Atendimento é comida maravilhosas!😍","The service and food are wonderful!😍","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Natalia Sasson",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-06T22:12:14.259Z",,"2024-12-16T13:38:44.000Z","Hello Natalia, we are so happy with your feedback! Thank you so much and we are waiting for you coming back soon!","Dinner",,,"£40–50",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURQXzZxUGl3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQXzZxUGl3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIDP_6qPiwE%7CCgsIvu3NugYQ-IPLew%7C?hl=en","106125600121473329873","16","https://lh3.googleusercontent.com/a/ACg8ocK2WNSrhvCXgBuParyRCq6Vd3ceM763LHw54jpPW7E9C2a_CQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/106125600121473329873?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","We live 1h30 driving from Marinatto and we come here every celebration we have, not just for the food, that is incredibly delicious,  proper brazilian, but the service alone would justify coming here again and again. Eddie is amazing, one of the best servers we had. 100% recommend this place!",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Wesley Queiroz",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-01T12:07:49.881Z",,"2024-12-01T19:52:59.000Z","Olá Wesley, ficamos felizes em ler o seu feedback! Volte sempre","Breakfast",,,"£10–20",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURQdXBQNWtnRRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQdXBQNWtnRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIDPupP5kgE%7CCgwIlaOxugYQyMCspAM%7C?hl=en","100831433400362143226","6","https://lh3.googleusercontent.com/a-/ALV-UjUTOCS4IHTWWdjZpZvYgn_5QJMZ8W3zaNJEoiKqXxo0C9bsZzrcEQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100831433400362143226?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Nossos domingos entre amigos já viraram rotina.
Ambiente  sempre agradável, playlist de músicas excelente, café da manhã com opções variáveis e de qualidade. Sem falar no  melhor, que é o atendimento e atenção  da atendente  Ágata.
Nota 10 ! Recomendo.","Our Sundays with friends have become a routine.
The atmosphere is always pleasant, the music playlist is excellent, and the breakfast has a variety of quality options. Not to mention the best part, which is the service and attention from the waitress Ágata.
A 10 out of 10! I recommend it.","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Bruno Fernando Alcantara",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-01T11:41:43.272Z",,"2024-12-01T19:53:20.000Z","Obrigada Bruno! Volte sempre!","Breakfast",,,"£10–20",,,,,"4","5","5","ChdDSUhNMG9nS0VJQ0FnSURQdXBIX3pRRRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQdXBIX3pRRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIDPupH_zQE%7CCgwI95axugYQkLP6gQE%7C?hl=en","115629018548349165280","3","https://lh3.googleusercontent.com/a/ACg8ocKgmsikgX9S7mQsIbiac3QmA3hpIqPCyO3MxHFtpGd1pjkUpQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115629018548349165280?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","O atendimento da Ágata faz a diferença no atendimento muito proficional","Ágata's service makes the difference in the very professional service","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","bisu shop",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-12-01T11:39:03.104Z",,"2024-12-01T19:53:47.000Z","Thank you so much for your feedback! You are always welcome","Breakfast",,,"£10–20",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURQdXNIZnF3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQdXNIZnF3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIDPusHfqwE%7CCgsI15WxugYQuMfXMQ%7C?hl=en","107539816241094855512","3","https://lh3.googleusercontent.com/a/ACg8ocLV_s9ws_6SrtQbGm-masGSIlMWsOXJT3dXUdsPlT6lR-FLjA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107539816241094855512?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Very Good table service, amazing food… Always a pleasure to come around.",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Micaelly Lopes",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 months ago","2024-11-30T22:52:54.911Z",,"2024-12-01T19:54:02.000Z","Thank you Micaelly!",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURQaXNyV0tREAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQaXNyV0tREAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIDPisrWKQ%7CCgwIxq6uugYQuLu9sgM%7C?hl=en","113750264111055328403","6","https://lh3.googleusercontent.com/a-/ALV-UjWSU54ScNbuXvLrcx4DUcOiBcd5po8a1fjI0Wf5ff44W-FifFh_=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113750264111055328403?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Roberto Billo",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","5 months ago","2024-11-18T21:31:08.032Z",,"2024-11-20T22:44:39.000Z","Thank you Roberto!",,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUQzaTdIYXZBRRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzaTdIYXZBRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgID3i7HavAE%7CCgsInOTuuQYQqL6pDw%7C?hl=en","107019415224296306192","117","https://lh3.googleusercontent.com/a-/ALV-UjXkw5Dfzsl3luull8sWan_WLa9Y3XTnEzuFRDI8-25gFfhFc22y=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/107019415224296306192?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Conceicao Ribeiro",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","5 months ago","2024-11-17T22:22:55.516Z",,"2024-11-20T22:45:23.000Z","Thank You Conceição! You are always welcome!","Lunch",,,"£40–50",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUQzbmZlWFNBEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzbmZlWFNBEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgID3nfeXSA%7CCgwIv9npuQYQoKG19gE%7C?hl=en","114597222666816883242","5","https://lh3.googleusercontent.com/a/ACg8ocKVZzashxHrRERtwtQj8SkuqX5MkyEGPL8JFtVCze51qQsQdw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114597222666816883242?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","My first time there,  amazing experience I wish they had same restaurant in Cambridge",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
