"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","bhawanjot singh",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-08-15T13:14:20.242Z",,,,"Other",,"£1–10",,"Dine in","5","5","5","ChZDSUhNMG9nS0VJQ0FnSURwNktHREtBEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bss6ryxm_s2cMgGybNkg0Qlns7nqKxdVUx8pFuFCyBrkkR1ajo7gFJM_puUKsBjlKHfTci0-n8bL73vjuAG_DQ7mTvI72SLPMVhBBUOk0FNcGxJUuN-zZid35OAORirLiuwZJBrw",,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwNktHREtBEAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDp6KGDKA%7CCgsIrPTtpgYQ8KHMcw%7C?hl=en","106632887040848528151","37","https://lh3.googleusercontent.com/a-/ALV-UjXMn56ISUsswtrFsj1yDNyMyMJkja0C4pUOjYr3yKvOtBgHoiXF=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/106632887040848528151?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false","Visit this morning good seating area and drinks",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Paul Gatley",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-08-06T11:35:46.967Z",,,,,,,,,"4","4","5","ChdDSUhNMG9nS0VJQ0FnSUNwNlo2S2p3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwNlo2S2p3RRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICp6Z6KjwE%7CCgwIkou-pgYQ0LKWzQM%7C?hl=en","110322774621494757578","203","https://lh3.googleusercontent.com/a-/ALV-UjVyKN65PH8FKq-jLt6zzZ8_xkOFDYSBg08B2CDRtdYWf11IGSfcHA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/110322774621494757578?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false","Nice experience clean and friendly service",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Shakoor DIN",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-26T22:47:24.539Z",,,,,,"£1–10",,"Take out","5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNwa0l1ZmlnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwa0l1ZmlnRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICpkIufigE%7CCgwI_MSGpgYQ0M-pgQI%7C?hl=en","116239899239162112120","3","https://lh3.googleusercontent.com/a/ACg8ocKoXgeu1mhSrzp1liOLFju-lJq7_mI6-I4N5LowvApgqyHYbA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116239899239162112120?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Jamie K.",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-24T17:17:51.028Z",,,,"Breakfast",,"£1–10",,"Dine in",,,,"ChZDSUhNMG9nS0VJQ0FnSURKMTZyUU5nEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKMTZyUU5nEAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDJ16rQNg%7CCgsIv-T6pQYQwNDQDQ%7C?hl=en","116137343534503368687","19","https://lh3.googleusercontent.com/a/ACg8ocJVdG2J7BH8oJRRaKVC3BcNUDLMIdpktQD8gWbVeoiPzW5aRQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/116137343534503368687?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"Streatham Hill","false","Poor coffee. Lacks flavour.",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Piotr Jakubowski",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-24T12:01:45.990Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURKNTQ3cWdRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKNTQ3cWdRRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDJ547qgQE%7CCgwIqdD5pQYQ4KOU2AM%7C?hl=en","102404846613847440206","24","https://lh3.googleusercontent.com/a/ACg8ocIPw4IWwzlfOjl41NP-0PSA1MlSNBPSkxxXo5i6KDhbAh4wvg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/102404846613847440206?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Michael Cowling",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-22T16:17:53.737Z",,,,"Other",,"£1–10",,"Dine in","4","4","5","ChZDSUhNMG9nS0VJQ0FnSURKaTl6dGF3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKaTl6dGF3EAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDJi9ztaw%7CCgwIsYLwpQYQsOrJ3wI%7C?hl=en","117951949600662124699","138","https://lh3.googleusercontent.com/a/ACg8ocKZbdJCt5Yod1gGR2TqjYVWHYv0v_SCLCuZyVlCSwjwr9ufNA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/117951949600662124699?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false","Good service, quick by nice friendly staff.  The atmosphere is good. The space is ideal for meetings",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Laurinston Francis",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-13T23:42:38.885Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURKa291cUtBEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKa291cUtBEAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDJkouqKA%7CCgwI7pfCpQYQwM-UpgM%7C?hl=en","115352708906326806272","4","https://lh3.googleusercontent.com/a/ACg8ocI6LKzds6Q3ivrjSGvKer1FK8WYv75FWtE6HbgK4kwkXyVh9Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115352708906326806272?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","NaeEma GH",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-09T13:52:12.272Z",,,,"Lunch",,"£1–10",,"Dine in","5","5","5","ChZDSUhNMG9nS0VJQ0FnSURKOE1qOUhREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKOE1qOUhREAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDJ8Mj9HQ%7CCgwIjPeqpQYQiO6DggE%7C?hl=en","106263135374355006936","15","https://lh3.googleusercontent.com/a/ACg8ocLxV2T2rJksuWlkx9sxwchJDfj63OMsYxU2X_PZw-y9Io2piv0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106263135374355006936?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"Streatham Hill","false","I usually go to do some studying on my Laptop at a few Starbucks and this has got to be one of my favourite Starbucks now because I really like the Table in the corner that is setup for people with devices or books to sit on. Such a shame, it does not stay open until 10pm.",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Kyle Meyers",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-09T07:40:53.888Z",,,,,,,,,"3","3","3","ChdDSUhNMG9nS0VJQ0FnSURKME5URHJRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKME5URHJRRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDJ0NTDrQE%7CCgwIhcmppQYQoO3QpwM%7C?hl=en","104344975973750492551","125","https://lh3.googleusercontent.com/a-/ALV-UjUkImEzyC51kMqJo65zOLk8YvavMGEgo6BFvBOI6Y_nayPrfzkZ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/104344975973750492551?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Negin Almasi",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-08T17:27:23.652Z",,,,"Lunch",,"£1–10",,"Dine in","5","4","5","ChdDSUhNMG9nS0VJQ0FnSUNSeUkzTXlRRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90DzdyBbCsa3DJOlySC3D08MflumZBdqeiboGOMIlsVnPQ_NURweYk-rN23QVCIisLg0QmvqaBh6ZAm7LrOye9yaO4to5BC6kKxQRNHmr7C9b_0BUbdJ3W_kXPzRvefqlan1V9IsJw","https://lh3.googleusercontent.com/geougc-cs/AB3l90D3BRp7MgL-3v5QxHA2-zyWxOWl6kyo8oZaxR6CwNxmnKLKV-v3hO88iDwTpnEuhjJdwDDjplBBAhfGC9vp1-nMHT9WnciTf7UxwADuS6Dhsol1nFxQrpN6VECQjJEdY_fKCE8_rw","https://lh3.googleusercontent.com/geougc-cs/AB3l90BeGaSmjoUJhSNHMssdvBzgwelrmT0ebR1P4qF9pjU4lPUMTjy7tk6myZL-_qal6vZLxBNhNxLHEaj7C5s3Cnx80l1cKX_s3GCdmWdOqSAqogOpzKrdiIPc0rXHfwJ2GTkZ1T_-",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSeUkzTXlRRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICRyI3MyQE%7CCgwI-7impQYQ2MyStwI%7C?hl=en","108675869376110899825","63","https://lh3.googleusercontent.com/a/ACg8ocL4KfJLPVfUe_9fq4Um3DpNznW_A6Iep9A7fR7y5r4XFuQhBQ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/108675869376110899825?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Claire Fraser",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-08T14:24:20.627Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURKZ0ttNDVRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKZ0ttNDVRRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDJgKm45QE%7CCgwIlOOlpQYQiLe4qwI%7C?hl=en","117554939499802983431","47","https://lh3.googleusercontent.com/a-/ALV-UjUrH85Rwm-4ho8sfUp1fcEuGUmKM5hcowbEwQVG4gsRT2v9P0o=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/117554939499802983431?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Iftikhar",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","a year ago","2023-07-06T14:31:13.233Z",,,,"Brunch",,,,"Dine in","1","1","1","ChdDSUhNMG9nS0VJQ0FnSUNKNThhdjNRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKNThhdjNRRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICJ58av3QE%7CCgsIsaCbpQYQiKGsbw%7C?hl=en","116549746225691932391","2","https://lh3.googleusercontent.com/a-/ALV-UjWPIvXm82vJT09ywcX5taefLH2cu-Nga4wrrOjirIO65JSMB8VU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116549746225691932391?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"Streatham Hill","false","Peter was horrific, he was rude and showed no appreciation for customers",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
